Id_vente;Id_bien;Date mutation;Valeur fonciere;Id_codedep_codecommune
30310;30310;03/04/2020;684250;75110
30311;30311;19/02/2020;263567;75110
30312;30312;01/04/2020;409000;75109
30313;30313;31/03/2020;424680;75109
30314;30314;24/04/2020;185700;75110
30315;30315;23/04/2020;532300;75109
30316;30316;08/04/2020;700000;75110
30317;30317;21/04/2020;570000;75109
30318;30318;11/03/2020;98000;75110
30319;30319;13/03/2020;415425;75110
30320;30320;29/04/2020;442800;75109
30321;30321;22/04/2020;241000;75110
30322;30322;24/02/2020;546640;75110
30323;30323;10/03/2020;626000;75110
30324;30324;30/04/2020;1321200;75110
30325;30325;04/05/2020;627250;75110
30326;30326;29/04/2020;802000;75109
30327;30327;30/04/2020;280000;75109
30328;30328;28/04/2020;354000;75110
30329;30329;07/02/2020;506500;75109
30330;30330;16/03/2020;493650;75109
30331;30331;17/04/2020;107000;75110
30332;30332;04/05/2020;408400;75110
30333;30333;16/03/2020;1291300;75109
30334;30334;04/03/2020;511000;75110
30335;30335;30/04/2020;1376500;75110
30336;30336;07/05/2020;381425;75110
30337;30337;27/04/2020;856190;75110
30338;30338;29/04/2020;716434;75110
30339;30339;30/04/2020;835000;75109
30340;30340;30/04/2020;706690;75110
30341;30341;06/05/2020;315000;75110
30342;30342;09/03/2020;675000;75109
30343;30343;05/02/2020;391000;75110
30344;30344;17/02/2020;1660700;75110
30345;30345;15/05/2020;855000;75110
30346;30346;11/05/2020;364900;75110
30347;30347;05/05/2020;300650;75109
30348;30348;28/04/2020;168000;75110
30349;30349;24/04/2020;525700;75110
30350;30350;15/05/2020;574211;75109
30351;30351;11/05/2020;117600;75110
30352;30352;27/04/2020;903846;75109
30353;30353;06/03/2020;325000;75109
30354;30354;23/04/2020;150000;75109
30355;30355;19/05/2020;580000;75109
30356;30356;22/04/2020;556000;75110
30357;30357;14/05/2020;336740;75110
30358;30358;18/05/2020;361850;75110
30359;30359;13/05/2020;371900;75110
30360;30360;18/05/2020;1005000;75109
30361;30361;15/05/2020;470300;75110
30362;30362;15/05/2020;1290000;75109
30363;30363;15/05/2020;700500;75109
30364;30364;16/04/2020;295000;75109
30365;30365;03/03/2020;392000;75109
30366;30366;07/05/2020;520000;75110
30367;30367;15/05/2020;697300;75110
30368;30368;24/04/2020;267500;75109
30369;30369;07/05/2020;309000;75110
30370;30370;20/05/2020;831800;75110
30371;30371;19/05/2020;850000;75110
30372;30372;12/05/2020;209000;75109
30373;30373;13/05/2020;780640;75109
30374;30374;29/04/2020;730000;75109
30375;30375;20/05/2020;159000;75110
30376;30376;15/05/2020;240000;75110
30377;30377;12/05/2020;394230;75110
30378;30378;18/05/2020;660000;75110
30379;30379;14/05/2020;795000;75110
30380;30380;15/05/2020;161200;75110
30381;30381;15/05/2020;335016;75109
30382;30382;23/04/2020;257650;75109
30383;30383;18/05/2020;494000;75109
30384;30384;14/05/2020;337000;75109
30385;30385;20/05/2020;400000;75109
30386;30386;29/04/2020;260000;75110
30387;30387;05/03/2020;270000;75109
30388;30388;20/05/2020;365000;75109
30389;30389;01/06/2020;414550;75109
30390;30390;20/05/2020;995000;75109
30391;30391;25/05/2020;343450;75109
30392;30392;22/05/2020;357630;75109
30393;30393;19/05/2020;495067.66;75109
30394;30394;27/05/2020;166000;75110
30395;30395;20/05/2020;1160000;75110
30396;30396;20/05/2020;425280;75110
30397;30397;26/05/2020;793350;75110
30398;30398;28/05/2020;230000;75109
30399;30399;04/05/2020;538900;75109
30400;30400;04/05/2020;190000;75109
30401;30401;14/05/2020;759615;75110
30402;30402;23/05/2020;505000;75109
30403;30403;02/06/2020;525175;75110
30404;30404;20/05/2020;510000;75110
30405;30405;14/05/2020;480000;75109
30406;30406;26/05/2020;679000;75110
30407;30407;28/05/2020;320000;75109
30408;30408;19/05/2020;481955;75110
30409;30409;28/04/2020;555300;75109
30410;30410;02/06/2020;1964000;75109
30411;30411;29/05/2020;350000;75109
30412;30412;02/06/2020;2003000;75109
30413;30413;29/05/2020;115000;75110
30414;30414;12/05/2020;256000;75109
30415;30415;28/05/2020;690000;75110
30416;30416;26/05/2020;495000;75110
30417;30417;15/05/2020;785000;75110
30418;30418;27/05/2020;200000;75109
30419;30419;14/05/2020;981400;75110
30420;30420;19/05/2020;735000;75110
30421;30421;28/05/2020;242685;75110
30422;30422;18/05/2020;585000;75110
30423;30423;15/05/2020;479000;75110
30424;30424;03/06/2020;319295;75110
30425;30425;28/05/2020;197380;75109
30426;30426;22/05/2020;140000;75110
30427;30427;08/06/2020;825000;75109
30428;30428;15/05/2020;146360;75110
30429;30429;02/06/2020;1245000;75109
30430;30430;25/05/2020;205000;75110
30431;30431;29/05/2020;685290;75110
30432;30432;19/05/2020;590289;75110
30433;30433;20/05/2020;1249000;75110
30434;30434;18/05/2020;159870;75110
30435;30435;02/06/2020;1382518;75109
30436;30436;29/05/2020;194400;75110
30437;30437;12/05/2020;650870;75110
30438;30438;15/05/2020;344000;75110
30439;30439;02/06/2020;432600;75109
30440;30440;20/05/2020;2700000;75110
30441;30441;26/05/2020;1389094;75109
30442;30442;19/05/2020;155000;75109
30443;30443;20/05/2020;648263.4;75110
30444;30444;15/05/2020;684000;75110
30445;30445;27/05/2020;1300000;75110
30446;30446;29/05/2020;160880;75110
30447;30447;23/05/2020;810500;75109
30448;30448;25/05/2020;605000;75109
30449;30449;18/05/2020;379000;75110
30450;30450;29/05/2020;328800;75110
30451;30451;11/06/2020;288600;75109
30452;30452;26/05/2020;215000;75109
30453;30453;02/06/2020;707900;75110
30454;30454;26/05/2020;205000;75109
30455;30455;29/05/2020;525000;75110
30456;30456;29/05/2020;180000;75109
30457;30457;04/06/2020;769000;75110
30458;30458;12/06/2020;499400;75109
30459;30459;09/06/2020;350000;75110
30460;30460;04/06/2020;425000;75110
30461;30461;29/05/2020;555000;75109
30462;30462;05/06/2020;89500;75110
30463;30463;09/06/2020;600000;75110
30464;30464;12/06/2020;202000;75109
30465;30465;26/05/2020;815000;75110
30466;30466;09/06/2020;388000;75110
30467;30467;29/05/2020;170500;75110
30468;30468;14/05/2020;467000;75109
30469;30469;11/06/2020;436000;75110
30470;30470;27/05/2020;775000;75110
30471;30471;08/06/2020;223000;75109
30472;30472;09/06/2020;290000;75109
30473;30473;04/06/2020;285000;75110
30474;30474;15/06/2020;626200;75110
30475;30475;28/05/2020;283000;75110
30476;30476;15/05/2020;598000;75109
30477;30477;27/05/2020;364000;75110
30478;30478;28/05/2020;285500;75110
30479;30479;26/05/2020;442000;75110
30480;30480;22/06/2020;323570;75110
30481;30481;29/05/2020;295000;75110
30482;30482;12/06/2020;1190000;75110
30483;30483;12/06/2020;633600;75110
30484;30484;20/05/2020;235000;75109
30485;30485;29/05/2020;182000;75109
30486;30486;03/06/2020;587650;75110
30487;30487;18/06/2020;610000;75109
30488;30488;18/06/2020;609500;75110
30489;30489;15/06/2020;600000;75109
30490;30490;02/06/2020;604240;75110
30491;30491;22/06/2020;695000;75109
30492;30492;29/05/2020;175000;75109
30493;30493;03/06/2020;1724500;75109
30494;30494;19/06/2020;303500;75110
30495;30495;28/05/2020;1580000;75109
30496;30496;23/06/2020;798822;75110
30497;30497;19/06/2020;298260;75109
30498;30498;22/06/2020;298000;75110
30499;30499;15/06/2020;117000;75110
30500;30500;12/06/2020;184000;75110
30501;30501;27/05/2020;790000;75110
30502;30502;05/06/2020;560000;75110
30503;30503;04/06/2020;1809950;75110
30504;30504;12/06/2020;475000;75109
30505;30505;04/06/2020;870000;75110
30506;30506;23/06/2020;533040;75110
30507;30507;10/06/2020;44000;75109
30508;30508;17/06/2020;298150;75109
30509;30509;28/05/2020;105000;75110
30510;30510;19/06/2020;1129000;75110
30511;30511;25/06/2020;400000;75110
30512;30512;05/06/2020;257040;75109
30513;30513;25/05/2020;487845;75109
30514;30514;05/06/2020;340000;75110
30515;30515;15/06/2020;274000;75109
30516;30516;02/06/2020;1050000;75110
30517;30517;04/06/2020;300000;75110
30518;30518;29/06/2020;208550;75110
30519;30519;18/06/2020;238000;75110
30520;30520;18/06/2020;217000;75110
30521;30521;30/06/2020;206500;75110
30522;30522;05/06/2020;307000;75110
30523;30523;30/06/2020;720000;75110
30524;30524;22/06/2020;417107;75109
30525;30525;16/06/2020;492800;75110
30526;30526;30/06/2020;1385300;75109
30527;30527;17/06/2020;351875;75110
30528;30528;20/05/2020;318000;75110
30529;30529;23/06/2020;345300;75110
30530;30530;24/06/2020;772700;75109
30531;30531;23/06/2020;120000;75109
30532;30532;16/06/2020;88000;75109
30533;30533;30/06/2020;330000;75110
30534;30534;10/06/2020;210000;75109
30535;30535;18/06/2020;421440;75110
30536;30536;08/06/2020;650000;75110
30537;30537;23/06/2020;279000;75110
30538;30538;16/06/2020;405400;75110
30539;30539;22/06/2020;670000;75109
30540;30540;16/06/2020;1588800;75109
30541;30541;30/06/2020;160000;75110
30542;30542;24/06/2020;302000;75109
30543;30543;25/02/2020;373000;75110
30544;30544;19/06/2020;620000;75110
30545;30545;24/06/2020;165620;75109
30546;30546;25/06/2020;680000;75110
30547;30547;30/06/2020;177900;75110
30548;30548;25/06/2020;845000;75110
30549;30549;04/06/2020;1600000;75110
30550;30550;17/06/2020;1090000;75110
30551;30551;25/06/2020;116000;75109
30552;30552;18/06/2020;722970;75109
30553;30553;24/06/2020;300000;75109
30554;30554;22/06/2020;428900;75110
30555;30555;29/06/2020;764000;75109
30556;30556;29/06/2020;1517000;75110
30557;30557;26/06/2020;234070;75109
30558;30558;26/06/2020;431040;75110
30559;30559;12/06/2020;839700;75110
30560;30560;20/02/2020;167000;75110
30561;30561;26/06/2020;75000;75110
30562;30562;26/06/2020;820000;75110
30563;30563;30/06/2020;630000;75109
30564;30564;25/06/2020;210000;75110
30565;30565;23/06/2020;259350;75110
30566;30566;25/06/2020;595000;75109
30567;30567;26/06/2020;570000;75110
30568;30568;22/06/2020;123350;75110
30569;30569;30/06/2020;146708;75110
30570;30570;03/06/2020;330000;75109
30571;30571;29/06/2020;522576.75;75110
30572;30572;29/06/2020;1560000;75110
30573;30573;26/06/2020;255800;75110
30574;30574;30/06/2020;500000;75110
30575;30575;26/06/2020;209500;75109
30576;30576;06/01/2020;204650;75111
30577;30577;06/01/2020;1475700;75111
30578;30578;06/01/2020;295700;75111
30579;30579;09/01/2020;505000;75111
30580;30580;06/01/2020;596650;75112
30581;30581;10/01/2020;733500;75111
30582;30582;03/01/2020;434000;75111
30583;30583;02/01/2020;408220;75112
30584;30584;02/01/2020;582670;75112
30585;30585;06/01/2020;362300;75111
30586;30586;06/01/2020;551800;75111
30587;30587;09/01/2020;252500;75111
30588;30588;16/01/2020;188000;75111
30589;30589;07/01/2020;519000;75111
30590;30590;03/01/2020;512000;75112
30591;30591;10/01/2020;179000;75111
30592;30592;03/01/2020;352000;75111
30593;30593;20/01/2020;484240;75112
30594;30594;20/01/2020;249950;75111
30595;30595;16/01/2020;326000;75112
30596;30596;20/01/2020;261000;75111
30597;30597;06/01/2020;688292;75112
30598;30598;08/01/2020;845575;75111
30599;30599;09/01/2020;712400;75111
30600;30600;10/01/2020;189640;75111
30601;30601;10/01/2020;468235;75112
30602;30602;10/01/2020;207000;75111
30603;30603;14/01/2020;305000;75111
30604;30604;15/01/2020;629200;75111
30605;30605;10/01/2020;874000;75112
30606;30606;10/01/2020;818500;75111
30607;30607;14/01/2020;268804;75111
30608;30608;14/01/2020;882000;75111
30609;30609;02/01/2020;324120;75111
30610;30610;17/01/2020;382000;75112
30611;30611;08/01/2020;599100;75111
30612;30612;16/01/2020;407000;75112
30613;30613;02/01/2020;145000;75111
30614;30614;02/01/2020;80000;75112
30615;30615;16/01/2020;548077;75112
30616;30616;14/01/2020;113000;75111
30617;30617;10/01/2020;547500;75112
30618;30618;02/01/2020;1147650;75111
30619;30619;29/01/2020;306240;75112
30620;30620;03/02/2020;609000;75111
30621;30621;28/01/2020;257740;75112
30622;30622;31/01/2020;502000;75111
30623;30623;21/01/2020;468400;75111
30624;30624;22/01/2020;157000;75111
30625;30625;21/01/2020;182692;75112
30626;30626;17/01/2020;402000;75112
30627;30627;14/01/2020;182000;75111
30628;30628;28/01/2020;506500;75111
30629;30629;31/01/2020;232000;75111
30630;30630;30/01/2020;577900;75111
30631;30631;22/01/2020;235960;75111
30632;30632;28/01/2020;90450;75111
30633;30633;20/01/2020;635000;75112
30634;30634;31/01/2020;589000;75111
30635;30635;29/01/2020;317000;75112
30636;30636;28/01/2020;532000;75112
30637;30637;24/01/2020;152000;75111
30638;30638;20/01/2020;326941.44;75111
30639;30639;30/01/2020;302000;75112
30640;30640;15/01/2020;218000;75111
30641;30641;22/01/2020;730100;75112
30642;30642;15/01/2020;257143;75112
30643;30643;30/01/2020;364750;75112
30644;30644;15/01/2020;78000;75112
30645;30645;24/01/2020;252500;75112
30646;30646;31/01/2020;216000;75112
30647;30647;29/01/2020;86000;75111
30648;30648;27/01/2020;415000;75111
30649;30649;03/02/2020;492200;75111
30650;30650;17/01/2020;166750;75111
30651;30651;17/01/2020;238000;75111
30652;30652;28/01/2020;549000;75111
30653;30653;14/01/2020;271950;75112
30654;30654;23/01/2020;316000;75111
30655;30655;05/02/2020;212000;75111
30656;30656;15/01/2020;828000;75111
30657;30657;04/02/2020;169000;75112
30658;30658;31/01/2020;576000;75112
30659;30659;31/01/2020;376000;75111
30660;30660;24/01/2020;523000;75112
30661;30661;06/02/2020;307000;75111
30662;30662;31/01/2020;532600;75111
30663;30663;05/02/2020;179896;75112
30664;30664;29/01/2020;732520;75111
30665;30665;30/01/2020;53000;75112
30666;30666;24/01/2020;392000;75111
30667;30667;05/02/2020;261250;75111
30668;30668;30/01/2020;135500;75112
30669;30669;07/02/2020;663649;75112
30670;30670;14/02/2020;365217;75112
30671;30671;30/01/2020;329000;75112
30672;30672;23/01/2020;308750;75111
30673;30673;12/02/2020;309000;75112
30674;30674;31/01/2020;465500;75111
30675;30675;27/01/2020;162000;75111
30676;30676;30/01/2020;463000;75112
30677;30677;27/01/2020;291000;75112
30678;30678;07/02/2020;224941.7;75112
30679;30679;30/01/2020;1201150;75112
30680;30680;17/02/2020;494000;75111
30681;30681;31/01/2020;94000;75112
30682;30682;14/02/2020;386400;75111
30683;30683;07/02/2020;326925;75112
30684;30684;31/01/2020;373000;75111
30685;30685;11/02/2020;439000;75111
30686;30686;17/02/2020;263200;75111
30687;30687;03/02/2020;252200;75112
30688;30688;30/01/2020;493170;75111
30689;30689;13/02/2020;537000;75111
30690;30690;14/02/2020;418500;75112
30691;30691;23/01/2020;484645;75112
30692;30692;30/01/2020;2634000;75112
30693;30693;28/01/2020;288384;75112
30694;30694;27/01/2020;301350;75111
30695;30695;21/02/2020;346540;75111
30696;30696;23/01/2020;507500;75111
30697;30697;06/02/2020;1160000;75111
30698;30698;30/01/2020;208000;75111
30699;30699;12/02/2020;280944;75111
30701;30701;30/01/2020;642000;75111
30702;30702;31/01/2020;435450;75111
30703;30703;13/02/2020;425000;75112
30704;30704;27/01/2020;206400;75112
30705;30705;31/01/2020;495000;75111
30706;30706;11/02/2020;723000;75112
30707;30707;03/02/2020;565000;75111
30708;30708;19/02/2020;495500;75112
30709;30709;12/02/2020;135238;75111
30710;30710;07/02/2020;541900;75111
30711;30711;20/02/2020;299000;75112
30712;30712;15/02/2020;181000;75112
30713;30713;11/02/2020;457710;75111
30714;30714;21/02/2020;228000;75111
30715;30715;07/02/2020;675000;75111
30716;30716;07/02/2020;813000;75111
30717;30717;13/02/2020;261100;75111
30718;30718;10/02/2020;300600;75111
30719;30719;27/02/2020;262000;75111
30720;30720;28/02/2020;847500;75112
30721;30721;12/02/2020;711550;75111
30722;30722;18/02/2020;233200;75111
30723;30723;30/01/2020;270000;75112
30724;30724;19/02/2020;452000;75111
30725;30725;28/02/2020;428300;75111
30726;30726;20/02/2020;195500;75112
30727;30727;07/02/2020;199100;75112
30728;30728;10/02/2020;525000;75112
30729;30729;17/02/2020;393000;75111
30730;30730;02/03/2020;883450;75111
30731;30731;28/02/2020;2686000;75111
30732;30732;12/02/2020;651500;75112
30733;30733;24/02/2020;915000;75111
30734;30734;21/02/2020;606500;75111
30735;30735;14/02/2020;609600;75112
30736;30736;04/03/2020;729820;75111
30737;30737;27/02/2020;362620;75111
30738;30738;11/02/2020;985000;75111
30739;30739;13/02/2020;576000;75111
30740;30740;12/02/2020;204000;75111
30741;30741;05/03/2020;310500;75112
30742;30742;19/02/2020;1014800;75112
30743;30743;21/02/2020;275250;75111
30744;30744;06/02/2020;385000;75112
30745;30745;25/02/2020;239968;75111
30746;30746;13/02/2020;265650;75111
30747;30747;28/02/2020;544000;75112
30748;30748;26/02/2020;520000;75112
30749;30749;26/02/2020;663000;75111
30750;30750;12/02/2020;217750;75111
30751;30751;25/02/2020;97000;75111
30752;30752;14/02/2020;307700;75112
30753;30753;26/02/2020;1739600;75111
30754;30754;25/02/2020;207000;75112
30755;30755;06/03/2020;388000;75111
30756;30756;05/03/2020;860400;75111
30757;30757;13/03/2020;124000;75111
30758;30758;12/02/2020;863400;75111
30759;30759;06/03/2020;341570;75112
30760;30760;27/02/2020;588450;75112
30761;30761;06/03/2020;436044;75112
30762;30762;09/01/2020;370000;75112
30763;30763;09/03/2020;244400;75111
30764;30764;03/03/2020;196000;75112
30765;30765;26/02/2020;70000;75111
30766;30766;16/03/2020;923350;75111
30767;30767;12/03/2020;619000;75112
30768;30768;07/03/2020;311480;75111
30769;30769;27/02/2020;339100;75111
30770;30770;26/02/2020;278900;75111
30771;30771;11/03/2020;128040;75111
30772;30772;19/02/2020;315904;75111
30773;30773;26/02/2020;738200;75112
30774;30774;06/03/2020;128000;75111
30775;30775;05/03/2020;127000;75111
30776;30776;05/03/2020;245000;75111
30777;30777;14/02/2020;135000;75111
30778;30778;10/03/2020;348000;75112
30779;30779;06/03/2020;422000;75111
30780;30780;11/03/2020;485000;75111
30781;30781;10/03/2020;840000;75112
30782;30782;04/03/2020;201660;75111
30783;30783;28/02/2020;616869;75112
30784;30784;03/03/2020;48000;75112
30785;30785;27/02/2020;524700;75111
30786;30786;13/03/2020;377250;75111
30787;30787;16/03/2020;333000;75112
30788;30788;06/03/2020;359000;75112
30789;30789;03/03/2020;147500;75111
30790;30790;06/03/2020;284555;75112
30791;30791;11/03/2020;165000;75112
30792;30792;09/03/2020;785300;75111
30793;30793;04/03/2020;258000;75111
30794;30794;03/03/2020;286000;75111
30795;30795;06/03/2020;1335000;75111
30796;30796;28/02/2020;675000;75112
30797;30797;13/03/2020;454800;75111
30798;30798;12/03/2020;706000;75111
30799;30799;05/03/2020;639700;75112
30800;30800;03/03/2020;282000;75111
30801;30801;13/03/2020;895000;75112
30802;30802;09/03/2020;406350;75112
30803;30803;28/02/2020;482500;75112
30804;30804;05/03/2020;180000;75112
30805;30805;16/03/2020;138000;75111
30806;30806;12/03/2020;163000;75111
30807;30807;20/03/2020;138000;75112
30808;30808;06/03/2020;543225;75111
30809;30809;20/03/2020;2205882.2;75111
30810;30810;12/03/2020;540000;75111
30811;30811;27/03/2020;337600;75112
30812;30812;10/03/2020;224000;75112
30813;30813;27/03/2020;179000;75112
30814;30814;06/03/2020;275650;75112
30815;30815;24/03/2020;752700;75111
30816;30816;07/03/2020;110650;75111
30817;30817;02/03/2020;1315000;75112
30818;30818;26/03/2020;381000;75111
30819;30819;03/03/2020;902500;75111
30820;30820;13/03/2020;185000;75112
30821;30821;09/03/2020;1350000;75111
30822;30822;16/03/2020;805000;75111
30823;30823;25/03/2020;237250;75112
30824;30824;19/03/2020;455000;75112
30825;30825;25/03/2020;890000;75111
30826;30826;20/03/2020;372000;75111
30827;30827;10/03/2020;94750;75111
30828;30828;13/03/2020;1040000;75112
30829;30829;06/03/2020;708480;75111
30830;30830;09/03/2020;755000;75111
