Id_bien;No_voie;Type de voie;Voie;Surface Carrez ;Type local;Nombre pieces principales;Id_codedep_codecommune
4922;578;RUE;HECTOR BERLIOZ;18.45;Appartement;1;83071
20397;89;AV;DES LAURIERS;30.45;Appartement;1;83019
20398;179;AV;DOCTEUR ALFRED HENRY;55.26;Appartement;3;83071
20399;13;RUE;GEORGES MELY;89.31;Maison;5;42044
20400;230;CHE;DES GLAIEULS;132.57;Appartement;3;83047
20401;330;RUE;RICHELIEU;23.73;Appartement;1;83009
25014;6;RUE;ERNEST RENAN;34.35;Appartement;2;83090
20403;490;CHE;DU CANEBAS;78.04;Appartement;1;83034
20404;41;AV;GEORGES OHNET;131.3;Maison;6;77373
20405;339;CHE;FLOREAL;45.9;Appartement;2;83090
20406;21;RUE;DES ECOLES;33.98;Appartement;1;83009
20407;1;AV;DU PORT;40.44;Appartement;1;83112
20408;1;PL;MICHEL PACHA;27.13;Appartement;1;83123
20409;66;RUE;MARCELLIN BERTHELOT;42.69;Appartement;2;83090
20410;350;AV;DU 11 NOVEMBRE 1918;39.1;Appartement;2;83009
20411;125;BD;BOIS MAURIN;27.65;Appartement;1;83009
20412;7;RUE;CHARVET;25.88;Appartement;1;83069
20413;360;RUE;DES CHASSELAS;39.23;Appartement;2;83047
20414;15;RUE;DE LA REPUBLIQUE;77.51;Appartement;3;83017
20415;160;AV;DE LA MER;19.79;Appartement;1;83019
9694;9109F;RUE;GERARD PHILIPPE;86.3;Maison;4;84081
20417;154;RUE;DE PROVENCE;23.39;Appartement;1;83009
20418;36;RUE;DE LA PRUD HOMIE;32.75;Appartement;1;83123
20419;4;AV;DU HUIT MAI 1945;25.13;Appartement;2;83071
20420;9;RUE;GEORGES SIMENON;37.71;Appartement;1;83069
16769;13;AV;DE LA 1ERE DFL;55;Appartement;3;83070
20422;9001;RES;DU PARC ALEXANDRE BERTRAND;67.11;Appartement;3;83091
20423;268;RUE;MARCO POLO;16.53;Appartement;1;83071
20424;5564A;RES;LES HORIZONS;21.5;Appartement;1;83070
20425;87;RUE;DE LA FREGATE;24.71;Appartement;1;83071
20426;128;RUE;CHARLES GOUNOD;27.52;Appartement;2;83009
20427;11;AV;NOCART;40.22;Appartement;2;83069
20428;38;RUE;DES COTEAUX ENSOLEILLES;70.81;Appartement;2;83009
20429;199;CHE;DE LA MARINE;28.69;Appartement;2;83123
20431;760;CHE;DE BACCHUS;23.09;Appartement;1;83123
20432;173;RUE;DES DAUPHINS;26.72;Appartement;2;83071
20992;238;RTE;DE LA BENOITE;43.41;Appartement;2;83034
20434;5;RUE;JENNER;74.7;Appartement;4;83009
20435;114;RUE;HONORE DE BALZAC;65.04;Appartement;3;83009
20436;6030;RUE;DU LOT LA BANETTE;64.83;Appartement;4;83112
20437;185;AV;PASTEUR;69.36;Appartement;3;83047
20438;45;RUE;GERHARD;103;Maison;4;92062
20439;271;BD;DES GRAVIERS;19.27;Appartement;2;83009
20440;20;RUE;GENERAL SARRAIL;47.22;Appartement;3;83091
20441;2;ALL;DES FAUVETTES;49.03;Appartement;2;83009
20442;1B;PROM;DES AIRES;71.62;Appartement;3;83016
20443;9001;RES;LES LAVANDES;38.71;Appartement;2;83112
20444;220;AV;JEAN MONNET;54.81;Appartement;3;83130
20445;2;RUE;DU MOULIN;16.79;Appartement;1;83123
20446;775;AV;DE LA BAIE DES ISLES;28.97;Appartement;2;83071
20447;16;RUE;LOUIS BUSSONE;41.21;Appartement;2;83071
20448;341;RTE;DE LA GARE;67.57;Appartement;3;83123
20449;5C;RUE;GERMAINE TILLION;72.83;Maison;4;51454
20450;9102;RES;L ESQUILLETTE LE PORT;21.05;Appartement;1;83019
20451;1;RUE;PAUL CEZANNE;71.85;Appartement;3;83016
20452;7;AV;MEDITERRANEE;32.93;Appartement;2;83069
20453;13;AV;NOCART;157.13;Appartement;1;83069
20454;8;AV;DE LA GRANDE BASTIDE;66.94;Appartement;4;83034
23396;10;RUE;GILBERT BECAUD;82.7;Maison;3;37195
20456;197;RUE;PIERRE CURIE;85.07;Appartement;3;83033
20457;580;AV;DE LA MER;20.33;Appartement;1;83019
20458;719;RUE;GILBERT LAHILLADE;93.26;Maison;4;40279
20459;5;RUE;CLAUDE DURAND;29;Appartement;2;83069
20460;9001;RES;LES MAS DE LA MADRAGUE;36.86;Appartement;2;83112
20461;9100;RES;LES FLEURS DES CHAMPS;36;Appartement;2;83123
20462;50;RUE;GINETTE AUGIER;81.55;Maison;4;82121
20463;515;AV;DE LA MER;25.55;Appartement;2;83019
20464;105;CHEM;DE CANTO MAI;33.25;Appartement;2;83090
20465;12;RUE;DE LA RIGOURETTE;25.8;Appartement;2;83070
11769;10;RUE;DE LA FRATERNITE;52.8;Appartement;3;83049
20467;558;CHE;DE LA MER;33.98;Appartement;2;83019
20469;32B;RUE;MARIE CHRISTINE BLACHAS;44.51;Appartement;2;83130
20470;6;PL;DU MURIER;28.67;Appartement;1;83019
20471;9;RUE;LEDRU ROLLIN;22.74;Appartement;1;83049
8319;5001F;AV;BEAU RIVAGE;61.02;Appartement;3;83034
20473;12;RUE;GIUSEPPE VERDI;82.39;Maison;4;77470
20474;570;CHE;NO 128  LA PIERRE MOURAOU;74.35;Appartement;3;83016
9470;27;AV;GENERAL DE GAULLE;36.37;Appartement;2;83069
20477;124;RUE;RICHELIEU;18;Appartement;1;83009
20478;200;RUE;RICHELIEU;22.66;Appartement;2;83009
19724;71;CHE;DE L ESCOURCHE;37.58;Appartement;2;83009
20480;27;RUE;DU DOCTEUR LOUIS MARCON;21.74;Appartement;2;83009
20481;14;RUE;VICTOR ROUGIER;77.05;Appartement;3;83016
20482;23;AV;JEAN JAURES;38.37;Appartement;2;83034
20483;2;RUE;GABRIEL PERI;70.71;Appartement;3;83130
20484;819;COR;DES ILES D OR;41.79;Appartement;2;83019
20485;6;RUE;ERNEST RENAN;61.03;Appartement;3;83090
20486;38;BD;JOSEPH AUDIFFREN;41.33;Appartement;2;83123
20487;610;AV;PRESIDENT VINCENT AURIOL;25.44;Appartement;1;83070
20489;330;AV;DE LA MER;25.25;Appartement;2;83019
16734;96;RUE;AMBROISE PARE;78.03;Appartement;4;83009
20491;5001F;AV;BEAU RIVAGE;38.23;Appartement;2;83034
20492;11;ALL;ST VINCENT;30.82;Appartement;4;83034
3089;81;RUE;PAUL GAUGUIN;60.23;Appartement;3;83049
20494;3;PL;DE LA TOUR;53.66;Appartement;3;83123
20495;42;RUE;ROGER SALENGRO;55.47;Appartement;3;83090
20496;272;AV;DE PORTISSOL;34.02;Appartement;2;83123
20497;20;RUE;DU MARCHE;20.64;Appartement;1;83100
20498;78;AV;DU PORT;109.74;Appartement;5;83112
20500;276;RUE;PAUL CORROTTI;68.6;Appartement;4;83071
20501;9203;CHE;DE LA CASCADE;25.38;Appartement;2;83070
20502;117;RUE;DU LOT LA BANETTE;69.2;Appartement;4;83112
20503;9100;RES;LE VIGUIER;100.97;Appartement;4;83112
20504;138;RUE;GRANDE;136.22;Maison;5;77186
1927;111;RUE;JEAN CARBONE;22.7;Appartement;1;83123
20506;1065;BD;DE L ESCOURCHE;28.99;Appartement;2;83009
20507;2;IMP;DES ESPARADOUS;35.87;Appartement;2;83016
20508;45;RUE;MARCELLIN BERTHELOT;31.6;Appartement;2;83090
20509;25;ALL;MARIE DES LIONS;73.59;Appartement;3;83069
20510;12;AV;DOC JEAN JACQUES PERRON;62.64;Appartement;2;83069
20511;6;BD;DE LA LAZARINE;65.47;Appartement;3;83069
20512;956;AV;JEAN MOULIN;31.14;Appartement;1;83069
20513;11;AV;MEDITERRANEE;22.68;Appartement;1;83069
20514;9001;RES;LE GRAND LARGE;52.34;Appartement;3;83070
20515;9003;ALL;ST VINCENT;26.21;Appartement;2;83034
7013;52;GR;GRANDE RUE;109.2;Maison;5;45173
20517;18;AV;NOCART;33.41;Appartement;1;83069
20518;9500;ESP;CHARLES DE GAULLE;56.8;Appartement;1;83016
20519;9200;AV;DU GEN BOUVET;29.01;Appartement;2;83070
20520;43;RUE;DU DOCTEUR LOUIS MARCON;58.43;Appartement;3;83009
16811;8;RUE;NOTRE DAME;68.59;Appartement;3;83130
20522;9003;ALL;ST VINCENT;24.41;Appartement;2;83034
20523;248;RUE;DE LA FONT DES FABRE;50.11;Appartement;2;83054
20524;184;AV;DR MARCEL ARMANET;91.8;Appartement;4;83069
20525;3;AV;JEAN JAURES;50.82;Appartement;1;83034
20526;22;RUE;ALPHONSE DAUDET;33.7;Appartement;2;83069
20527;620;AV;DE LA LIBERATION;34.78;Appartement;2;83009
20528;79;RUE;MIRABEAU;59.02;Appartement;3;83009
20529;58;AV;DES ILES D OR;36.88;Appartement;1;83069
20530;5;RUE;VOLTAIRE;38.05;Appartement;2;83069
20531;340;RUE;DU FORUM;27.54;Appartement;2;83071
20532;23;AV;JEAN JAURES;49.17;Appartement;3;83034
20534;23;AV;JEAN JAURES;39;Appartement;2;83034
20535;5556;CHE;DES PRES;55.97;Appartement;3;83070
20536;727;AV;DE LA BAIE DES ISLES;28.24;Appartement;2;83071
20537;60;RUE;DU SOLDAT FERRARI;47.55;Appartement;2;83069
20538;9200A;CHE;DES MARGUERITES;37.45;Appartement;2;83070
20539;1970;AV;DU CAP NEGRE;28.78;Appartement;2;83070
20541;1B;RUE;DE LA TOUR;30.3;Appartement;1;83090
20542;18;AV;NOCART;47.07;Appartement;2;83069
20543;69;AV;JEAN JAURES;37.23;Appartement;4;83034
20544;5;ALL;ST VINCENT;36.34;Appartement;3;83034
20545;37;AV;GEORGES CLEMENCEAU;81.1;Appartement;4;83123
20546;111;RTE;DE TOULON;73.49;Appartement;3;83053
20547;2218;BD;FRONT DE MER;61.26;Appartement;3;83069
20549;29;AV;AMBROISE THOMAS;25.01;Appartement;1;83069
20550;2;AV;DES PRES;35.7;Appartement;2;83070
20551;749;AV;DE LA BAIE DES ISLES;44.5;Appartement;3;83071
20552;4;TRA;2EME TRAV DE LA CABANETTE;76.94;Appartement;4;83127
20553;56;RUE;DE LA REPUBLIQUE;60.19;Appartement;3;83130
20554;67;AV;DE LA MER;59.3;Appartement;3;83019
20556;9;RUE;PORTALIS;90.52;Appartement;3;83016
20557;85;CHE;FLOREAL;78.23;Appartement;4;83090
20558;1;AV;DU PORT;42.41;Appartement;1;83112
20559;9001;RES;LES MAS DE LA MADRAGUE;41.27;Appartement;3;83112
20560;62;AV;DES ILES D OR;51.04;Appartement;2;83069
20561;35;GR;GRANDE RUE;156.78;Maison;5;60033
20562;66;RUE;MARCELLIN BERTHELOT;43.29;Appartement;2;83090
20563;513;CHE;DE LA MARINE;36.74;Appartement;4;83123
20564;9717;CHE;DE FOURNIGUE;28.12;Appartement;2;83016
20565;9001;RES;LE MAS DE LA MER;44.68;Appartement;2;83112
20566;90;AV;MAL LECLERC;15.9;Appartement;1;83009
20567;9;RUE;FENELON;77.75;Appartement;3;83069
20568;5;RUE;GEORGES AURIC;27.88;Appartement;1;83069
20569;31;RUE;BOURGNEUF;26.23;Appartement;2;83069
20570;400;RUE;DES CAPUCINES;55.52;Appartement;3;83069
20571;14;RUE;BARNEOUD;63.54;Appartement;2;83069
20572;28;RUE;DES GIROFLEES;61.56;Appartement;3;83069
20573;1390;BD;DES GRAVIERS;31.16;Appartement;1;83009
20574;139;CHE;DE LA BERENGUIERE;74.6;Appartement;4;83016
20575;34;RUE;NATIONALE;80.37;Appartement;1;83090
20576;649;AV;DE LA BAIE DES ISLES;30.52;Appartement;2;83071
20577;19B;GR;GRANDE RUE;137;Maison;2;77332
13327;6;GR;GRANDE RUE;93;Maison;3;78562
20579;9;AV;MEDITERRANEE;23.18;Appartement;1;83069
20580;480;BD;DU CAPELAN;28.8;Appartement;1;83009
20581;112;RUE;DE LA RASCASSE;24.57;Appartement;1;83069
20582;1;RUE;HOCHE;19.77;Appartement;2;83090
20583;43;RUE;RAOUL DUFY;45.78;Appartement;2;83049
20584;347;CHE;DU PARTEGAL;76.36;Appartement;5;83054
20585;13;RUE;SAINTE CATHERINE;70.79;Appartement;3;83069
20586;4;IMP;DES TOURTERELLES;74.18;Appartement;4;83069
20587;8;GR;GRANDE RUE;77.9;Maison;3;91293
20588;9001;RUE;VICTOR ROUGIER;60.82;Appartement;2;83016
20589;41B;ALL;DU POUSSET;63.63;Appartement;2;83069
20590;68;RUE;CLEMENT ADER;45.62;Appartement;2;83009
20591;5;RUE;EMILE PAUL;55.8;Appartement;2;83069
20592;48;RUE;DE LA REPUBLIQUE;65.69;Appartement;3;83009
20593;539;AV;DE LA MER;30.32;Appartement;2;83019
17415;22;RUE;CARNOT;30.19;Appartement;1;83071
19246;9500;RUE;VICTOR ROUGIER;49.4;Appartement;2;83016
20596;9100;CHE;DU VIEUX PUITS;60.03;Appartement;2;83034
20597;332;RUE;PAUL CORROTTI;65.4;Appartement;3;83071
20599;18;RUE;PASTEUR;29.37;Appartement;2;83016
20600;3;AV;GEN MAGNAN;42.07;Appartement;2;83130
20601;162;CHE;SAINT MARTIN;85.05;Appartement;3;83069
20602;1;RUE;MASSILLON;62.6;Appartement;2;83069
20603;352;CHE;DE LA PLAINE DE BOUISSON;26.23;Appartement;1;83069
22873;9004;ALL;DES OLIVIERS;42.64;Appartement;2;83069
20605;330;AV;DE LA MER;16.49;Appartement;1;83019
20606;89;AV;DES LAURIERS;40.31;Appartement;2;83019
20607;195;RUE;DES ILES DU SOLEIL;25.15;Appartement;2;83071
20608;1;AV;RICHARD WAGNER;51.22;Appartement;3;83034
20609;66;RUE;LOUIS BOSC;23.97;Appartement;1;83071
20610;53;AV;GAMBETTA;54.7;Appartement;3;83069
20611;2218;BD;FRONT DE MER;14.75;Appartement;1;83069
20612;7;RUE;DES ESCUDIERS;36.01;Appartement;2;83047
20613;87;ALL;DU POUSSET;68.34;Appartement;2;83069
20614;24;RUE;DE LA REPUBLIQUE;31.26;Appartement;2;83016
21597;612;AV;DE LA BAIE DES ISLES;37.14;Appartement;3;83071
20617;9;CHE;DU POSEIDON;60.24;Appartement;3;83034
20618;1399;RTE;DE BANDOL;23.09;Appartement;1;83123
20619;9003;ALL;ST VINCENT;31.78;Appartement;2;83034
20620;150;CHE;DE LA BUGE;47.24;Appartement;2;83123
20621;7;AV;DU QUINZIEME CORPS;17.03;Appartement;1;83069
20622;15;RUE;LUCIEN GUEIRARD;15.72;Appartement;1;83123
20623;285;AV;DES PRATS;67.68;Appartement;3;83123
20624;5;AV;LIEUTENANT JEAN TOUCAS;55.44;Appartement;3;83047
20625;9001;AV;DE LA MER;35.41;Appartement;2;83112
20626;12;RUE;GRIGNON DE MONTFORT;41.02;Maison;3;17168
20628;22;RUE;DU 22 EME BMNA;41.59;Appartement;2;83047
20629;48;AV;DES ILES D OR;64.48;Appartement;3;83069
20630;19T;AV;GROUARD;87.97;Maison;5;77243
20631;1065;BD;DE L ESCOURCHE;22.15;Appartement;1;83009
20632;9100;RES;LES JARDINS DE LA MER;22.3;Appartement;1;83112
20633;18A;AV;POTHONIER;65.73;Appartement;4;83049
20634;1;ALL;DES OLIVIERS;28.33;Appartement;2;83069
20635;555;RUE;HECTOR BERLIOZ;27.84;Appartement;2;83071
20636;5;RUE;VICTOR ROUGIER;42.77;Appartement;2;83016
20637;10;RUE;GABRIEL PERI;38.17;Appartement;2;83016
20638;17;AV;GENERAL EISENHOWER;56.75;Appartement;3;83069
20639;1065;BD;DE L ESCOURCHE;28.75;Appartement;2;83009
20640;152;RUE;GUY MOCQUET;67.45;Appartement;2;83123
20641;3;RUE;LEON GAUTIER;77.11;Appartement;3;83069
20642;1;RUE;GUILLAUME APOLLINAIRE;76.4;Maison;4;69152
3963;2;TRA;ARISTIDE BRIAND;48.65;Appartement;2;83009
20644;30;AV;DES ILES D OR;14.77;Appartement;1;83069
20645;5441;RES;LE SANTA CRUZ;59.67;Appartement;3;83070
20646;27;RUE;JEAN JAURES;38.16;Appartement;2;83123
20648;55;AV;GAMBETTA;102.16;Appartement;4;83069
20649;1;AV;DU PORT;37.78;Appartement;1;83112
20650;3;RUE;COURBET;36;Appartement;1;83009
20651;611;BD;DE PIERREPLANE;81.23;Appartement;4;83009
20652;71;CHE;DE L ESCOURCHE;35;Appartement;2;83009
20653;218C;RUE;MARCO POLO;16.35;Appartement;1;83071
20654;2;RUE;DU DOC FELICIEN FABRE;14.03;Appartement;1;83009
20655;57;RTE;DU VALLON;23.22;Appartement;1;83034
20656;5;BD;HENRI GUERIN;58.55;Appartement;3;83091
20657;18;RUE;NATIONALE;16.95;Appartement;1;83090
20658;613;CHE;DE BACCHUS;21.29;Appartement;1;83123
15155;14;RUE;MICHELET;68.73;Appartement;3;83069
20661;70;AV;DES ILES D OR;61.03;Appartement;2;83069
20662;10;RUE;GUILLAUME APOLLINAIRE;95.66;Maison;5;72181
20663;227;RUE;DE LA GARE;58.99;Appartement;3;83054
20664;139;RUE;DE LA REPUBLIQUE;97.14;Appartement;4;83130
20665;222;RUE;ALEXANDRE DUMAS;70.08;Appartement;3;83123
20666;18;AV;DE BELGIQUE;86.18;Appartement;3;83069
20667;620;AV;DE LA LIBERATION;13.16;Appartement;1;83009
20668;29;AV;AMBROISE THOMAS;24.13;Appartement;1;83069
20669;28;RUE;PORTALIS;62.42;Appartement;3;83016
20670;775;AV;DE LA BAIE DES ISLES;28.6;Appartement;2;83071
20671;5;RUE;JOSEPH LAURE;69.9;Appartement;3;83071
20672;24;RUE;CAMILLE DESMOULINS;36.5;Appartement;2;83043
20673;487;AV;DES PRATS;63.54;Appartement;3;83123
20674;10;CHE;DE LA FONT DE L'ANGE;41.62;Appartement;2;83069
20675;357;RTE;DE LA GARE;24.4;Appartement;2;83123
20676;8;IMP;DES MOINEAUX;53.3;Appartement;3;83047
20677;151;BD;DE LA MER;65.17;Appartement;3;83009
20678;179;AV;DOCTEUR ALFRED HENRY;62.67;Appartement;4;83071
15641;9004;ALL;DES OLIVIERS;42.3;Appartement;2;83069
20680;9200;CHE;DU LANGOUSTIER PORQUEROL;37.48;Appartement;1;83069
20681;785;RTE;DE LA GARE;16.22;Appartement;1;83123
20682;305;RUE;DE BUFFON;62.79;Appartement;3;83009
20683;15;PL;DU MARCHE;51.75;Appartement;1;83127
20684;24;AV;1ERE DIVISION BROSSET;73.09;Appartement;3;83069
20685;150;RUE;DU FORUM;93.14;Appartement;5;83071
20686;9300;CHE;DE LA MARINE;61.94;Appartement;4;83123
20687;5001F;AV;BEAU RIVAGE;61.89;Appartement;3;83034
20689;2228;BD;FRONT DE MER;69.82;Appartement;3;83069
20691;161;AV;GEORGES SEURAT;44.89;Appartement;2;83049
20692;1065;BD;DE L ESCOURCHE;22.03;Appartement;1;83009
20693;320;RUE;DU SOUDAN;28.36;Appartement;1;83009
20694;12B;AV;1ERE DIVISION BROSSET;31.31;Appartement;2;83069
20695;7;RUE;DU HAM DES MAUNIERS;80;Appartement;4;83054
20696;18;RUE;JEAN JAURES;130.7;Appartement;6;83043
20697;12;AV;DES HIPPOCAMPES;40.39;Appartement;3;83069
20698;9;AV;BIR HAKEIM;18.47;Appartement;1;83123
20699;123;CHE;DE LA BAOU;27.71;Appartement;1;83123
20700;24;RUE;LEON GAUTIER;74;Appartement;4;83069
20701;183;BD;DE PIERREPLANE;24.47;Appartement;1;83009
20702;34;AV;FAUVETTES MT DES OISEAUX;78.86;Appartement;3;83069
20703;237;RTE;DE LA GARE;30.12;Appartement;1;83123
20705;5451;AV;DES COMMANDOS D AFRIQUE;21.51;Appartement;1;83070
20706;22;PL;DU PIN;57.01;Appartement;3;83019
20707;4;PL;MASSILLON;58.39;Appartement;2;83069
20708;9;RUE;ASPIRANT FRANCOIS PHILIPPE;49.01;Appartement;2;83047
20709;120;RUE;DE L HIPPODROME;20.35;Appartement;1;83069
20710;21;RUE;DE L ETOILE;29.81;Appartement;2;83071
20711;39;AV;DE LA SABLIERE CAPTE;19.94;Appartement;1;83069
20712;9;RUE;DU CHATEAU;80.82;Appartement;4;83016
20713;330;AV;DE LA MER;16.24;Appartement;1;83019
20715;252;AV;DES PRATS;21.43;Appartement;1;83123
20716;210;CHE;DE SAINT MARC;53.34;Appartement;2;83009
20717;305J;CHE;DES FERRAGES;119.28;Appartement;4;83130
20718;336;BD;DE LA MARINE;40.01;Appartement;2;83069
20719;3;AV;VINCENT AURIOL;53.1;Appartement;2;83070
20720;237;RTE;DE LA GARE;49.7;Appartement;2;83123
20721;9100;RES;L ALICASTRE LES PRES;32.83;Appartement;2;83070
20722;5387;RUE;DU BOIS NOTRE DAME;41.62;Appartement;3;83070
20723;5;RUE;BAUDIN;35.42;Appartement;1;83090
20724;9100;RES;L ALICASTRE LES PRES;22.62;Appartement;1;83070
20725;2228;BD;FRONT DE MER;60.1;Appartement;3;83069
20726;11;RUE;DU VIEUX CIMETIERE;23.21;Appartement;1;83069
20727;3;AV;DES COMMANDOS D AFRIQUE;55.08;Appartement;3;83070
20729;6;IMP;DU VALLAT;44;Appartement;2;83112
20730;3;CHE;DU MARTINET;61.75;Appartement;2;83069
20731;21;RUE;DES ECOLES;23.59;Appartement;2;83009
20732;13;RUE;BAUDIN;37.59;Appartement;2;83090
20733;154;RUE;DE PROVENCE;43.79;Appartement;2;83009
20734;271;BD;DES GRAVIERS;24.54;Appartement;2;83009
20735;4;RUE;PETIT FOUR;59.7;Appartement;3;83016
20736;6;RUE;NOTRE DAME;42;Appartement;2;83130
20737;29;AV;ALPHONSE DENIS;79.76;Appartement;1;83069
20738;20;RUE;GARREL;26.22;Appartement;2;83069
20739;351;AV;ALBERT 1 ER;29.2;Appartement;1;83009
20740;65;RUE;DE LA REPUBLIQUE;54.75;Appartement;3;83130
20741;51;RUE;DU SOLDAT FERRARI;73.39;Appartement;4;83069
20742;66;RUE;GUILLAUME APOLLINAIRE;99.43;Maison;5;72181
20743;16;RUE;GUILLAUME APOLLINAIRE;81.8;Maison;4;77445
20744;539;AV;DE LA MER;30.01;Appartement;2;83019
20745;400;RUE;DES CAPUCINES;63.01;Appartement;3;83069
20746;21;AV;GENERAL DE GAULLE;64.26;Appartement;3;83034
20747;10;ALL;DES OLIVIERS;34.45;Appartement;2;83112
20748;33;BD;DU FRONT DE MER;19.89;Appartement;1;83019
20749;22;RUE;GUSTAVE CAILLEBOTTE;80.83;Maison;3;91345
20750;72;RUE;GUSTAVE FLAUBERT;122.5;Maison;5;45234
20751;9100;RES;L ALICASTRE LES PRES;37.99;Appartement;2;83070
20752;41;ALL;DES PEUPLIERS;65.03;Appartement;3;83112
20753;159;RUE;GUSTAVE FLAUBERT;144.9;Maison;6;45234
20754;46;AV;EDITH CAVEL;59.28;Appartement;3;83069
20756;6;BD;DU FOUR DES MAURES;22.53;Appartement;2;83070
20757;578;RUE;HECTOR BERLIOZ;19.24;Appartement;1;83071
20758;1;RUE;GUY DE MAUPASSANT;98.49;Maison;5;17300
15649;162;RUE;DE PROVENCE;26.47;Appartement;1;83009
17070;722B;AV;DEI REGANEU;28.68;Appartement;1;83009
20761;66;RTE;DE TOULON;60.59;Appartement;3;83069
20762;13;RUE;DU RAYOL;34.11;Appartement;1;83017
20763;173;AV;DES CHENES VERTS;30.43;Appartement;2;83009
20764;11;AV;DU HUIT MAI;35.63;Appartement;1;83069
20765;75;RUE;DU CANNIER;45.25;Appartement;2;83070
22377;1;RUE;JEAN RIBIER;31.4;Appartement;1;83069
10871;23;AV;DU PORT;51.01;Appartement;2;83112
20768;5;RUE;DOCTEUR ZAMENHOF;63.19;Appartement;3;83069
20769;5;IMP;DES ETOURNEAUX;129.5;Appartement;6;83054
10893;7;RUE;GUY ET GERARD TAILLEUR;28.05;Maison;2;95134
20771;127;AV;DE LA REPUBLIQUE;57.6;Appartement;3;83054
20772;9201;AV;DU GEN BOUVET;29.65;Appartement;2;83070
20773;24;RUE;EUGENIE;79.65;Appartement;4;83069
20774;45;VC;DE LA BUGE;67.79;Appartement;3;83123
3911;2;TRA;ARISTIDE BRIAND;31.97;Appartement;1;83009
20776;25;RUE;DU DOCTEUR LOUIS MARCON;48.04;Appartement;2;83009
20777;31;RUE;CAVAILLON;64.11;Appartement;4;83016
20778;10;ALL;GUY HUVE;93.52;Maison;4;13070
20779;9200;AV;DE LATTRE DE TASSIGNY;32.64;Appartement;2;83112
20780;9001;CHE;DU SAUVET;58.49;Appartement;3;83112
20781;20;RES;PROVENCE PARC;48.84;Appartement;2;83112
20782;195;RUE;DES ILES DU SOLEIL;55.33;Appartement;2;83071
20783;85;RUE;DES DAPHNES;32.36;Appartement;2;83019
20784;1;BD;ANATOLE DUCROS;84.48;Appartement;4;83112
20785;10;ALL;DES PALMIERS;73.88;Appartement;3;83112
20786;555;RUE;HECTOR BERLIOZ;28.21;Appartement;2;83071
28168;214;RUE;CUVIER;43.64;Appartement;2;83009
20788;120;BD;DU FRONT DE MER;40;Appartement;3;83019
20789;7;BD;DE LA PLAGE;25.81;Appartement;1;83112
20790;2;RUE;GUSTAVE ROUX;71.27;Appartement;3;83069
20791;352;CHE;DE LA PLAINE DE BOUISSON;18.03;Appartement;1;83069
20792;3;RUE;GUYAU;44.88;Maison;4;6083
20793;9;RUE;VOLTAIRE;43.65;Appartement;2;83069
20794;111;BD;DE LA PLAGE;28.11;Appartement;1;83019
3123;330;AV;DE LA MER;34.5;Appartement;2;83019
20796;11;RUE;VINCENT ALLEGRE;33.86;Appartement;1;83009
20797;2;RUE;PANISSON;40.47;Appartement;2;83049
20798;330;AV;DE LA MER;18.05;Appartement;1;83019
20799;799;RTE;DE GIENS;32.11;Appartement;2;83069
20800;18;AV;NOCART;40.51;Appartement;2;83069
20801;14;AV;DOC JEAN JACQUES PERRON;61.34;Appartement;3;83069
20802;36;RUE;EUGENIE;73.25;Appartement;4;83069
20803;5;RUE;DOCTEUR ZAMENHOF;58.64;Appartement;3;83069
20804;18;AV;1ERE DIVISION BROSSET;70.2;Appartement;3;83069
20805;151;BD;DE LA MER;64.96;Appartement;3;83009
20806;40;RUE;DE LA GARE;59.69;Appartement;3;83054
20807;539;AV;DE LA MER;42.81;Appartement;2;83019
20808;580;AV;DE LA MER;19.78;Appartement;1;83019
1048;2T;IMP;VICTOR BASCH;98.88;Appartement;2;83069
20810;410;BD;LOUIS BERNARD;25.04;Appartement;2;83071
20811;939;RTE;DE LA GARE;25.83;Appartement;1;83090
20812;71;CHE;DE L ESCOURCHE;36.07;Appartement;2;83009
20813;124;RUE;RICHELIEU;49.03;Appartement;2;83009
20814;116;RUE;DES MELIAS;35.82;Appartement;2;83071
20815;84;RUE;JEAN JAURES;67.36;Appartement;3;83009
20816;75;AV;DU HUIT MAI;89.25;Appartement;2;83019
20817;254;AV;DE LA MER;20.95;Appartement;1;83019
20818;9107;RUE;LOUIS AUGIAS;81.68;Appartement;4;83047
20819;164;RUE;DE PROVENCE;50.51;Appartement;3;83009
20820;1;RUE;GUYNEMER;98.03;Maison;4;28085
20821;80;BD;JOSEPH AUDIFFREN;65.62;Appartement;3;83123
20822;160;AV;DE LA MER;25.69;Appartement;2;83019
20823;9102;RES;L ESQUILLETTE LE PORT;20.02;Appartement;1;83019
20824;539;AV;DE LA MER;35.42;Appartement;2;83019
20826;57;RUE;DU DOC PACCARD;63.17;Appartement;3;84031
20827;1;RUE;AMPERE;30.06;Appartement;2;84007
20828;43;RUE;CAMPANE;37.24;Appartement;2;84007
20829;85;RUE;DE COHORN;28;Appartement;2;84031
20830;6;RUE;DE LA REPUBLIQUE;49.45;Appartement;2;84080
20831;71;AV;DE LA TRILLADE;27.25;Appartement;1;84007
20832;3;RUE;FRANCHE;59.2;Appartement;3;84007
20833;6;AV;DE LA GARE;20;Appartement;1;84007
20834;4;PL;DES TROIS PILATS;27.68;Appartement;1;84007
20835;1171;RTE;DE L AERODROME MFT;36.22;Appartement;2;84007
